src_ip,dst_ip,src2dst_packets,dst2src_packets,src2dst_ip_bytes,dst2src_ip_bytes,src2dst_mean_piat_ms,dst2src_mean_piat_ms,src2dst_mean_ip_ps,dst2src_mean_ip_ps,src_port,dst_port,protocol,src2dst_stdev_piat_ms,dst2src_stdev_piat_ms,src2dst_stdev_ip_ps,dst2src_stdev_ip_ps,Class
192.168.0.18,52.223.241.8,67,133.0,20948,159618.0,153.1212121212121,76.31818181818183,312.6567164179104,1200.135338345864,52163,443,6,311.91421479194787,252.3436502764373,534.9638490260929,541.566383937775,1
192.168.0.18,52.223.241.17,29,85.0,12593,100460.0,404.71428571428567,134.67857142857144,434.2413793103448,1181.882352941177,53194,443,6,725.8321332886038,491.1353250246728,606.8650506127144,563.879892896923,1
192.168.0.18,13.227.17.199,33,85.0,3374,105024.0,1502.03125,572.2380952380951,102.24242424242424,1235.5764705882352,53513,443,6,3390.5516202108643,2202.87299602214,160.71753760538832,541.1869093652832,1
192.168.0.18,13.227.17.199,29,78.0,3194,103892.0,350.46428571428567,127.28571428571428,110.1379310344828,1331.9487179487185,53509,443,6,1637.3552858224084,993.8596064300195,169.88183375047387,447.60676437897524,1
192.168.0.18,13.227.17.199,47,91.0,4226,101373.0,2753.347826086957,1406.5333333333335,89.91489361702128,1113.9890109890107,53090,443,6,4429.0062039407285,3422.756213109841,139.72734782382344,632.4712289372976,1
192.168.0.18,199.232.50.214,126,192.0,16723,85622.0,1240.8320000000006,811.5445026178012,132.72222222222229,445.94791666666686,52972,443,6,3024.0475461163483,2528.2430131487386,144.90789565176297,535.0424628603789,1
192.168.0.18,52.223.241.8,178,351.0,58274,449578.0,415.4463276836158,155.0828571428572,327.38202247191015,1280.8490028490028,53684,443,6,691.7206282276994,516.5677963674876,543.0473651578894,470.4113245634871,1
192.168.0.18,52.223.241.8,68,128.0,23745,145055.0,636.8507462686566,184.10236220472447,349.1911764705882,1133.2421875,52316,443,6,857.7036841450073,603.0781469623834,559.0203386509842,588.2232388121382,1
192.168.0.18,52.223.241.8,54,126.0,14953,152357.0,128.81132075471695,54.184000000000005,276.90740740740745,1209.1825396825402,52341,443,6,297.9954217900629,218.92790034252613,507.2970648639382,519.6921611999726,1
192.168.0.18,52.223.241.2,49,120.0,18062,148096.0,350.81250000000006,141.47058823529414,368.6122448979593,1234.1333333333332,52356,443,6,728.0152750399468,511.9524081351837,589.7654129795496,527.7151786749379,1
192.168.0.18,52.223.241.8,75,123.0,20023,142975.0,487000.0,137.54098360655732,266.9733333333334,1162.3983739837395,52225,443,6,689.7560895219276,506.5343623979853,495.52955494079237,556.2077943441079,1
192.168.0.18,52.223.241.8,50,110.0,18775,132356.0,237.8163265306123,107.04587155963307,375.50000000000017,1203.2363636363639,52352,443,6,601.079988904326,443.2506060099282,577.1735582357621,524.1523681980012,1
192.168.0.18,52.223.241.21,52,96.0,17436,132295.0,254.27450980392152,135.46315789473692,335.3076923076923,1378.0729166666665,52379,443,6,480.17274145108763,402.06921735332224,551.1362430207622,384.0804807326514,1
192.168.0.18,192.16.65.153,6729,14531.0,325707,21720225.0,2.9522034408008984,4.317887134065025,48.40347748551047,1494.7508774344503,53037,443,6,123.07659870378609,86.21719974983108,86.33666228069781,78.5812256670919,1
192.168.0.18,99.181.97.59,5472,14845.0,341431,21187258.0,4.13926689495594,5.657438125301989,62.396016081871345,1427.2319299427418,54212,443,6,33.50421084834418,24.325968312809888,165.98583023677514,290.8949571303713,1
192.168.0.18,192.16.65.28,6476,14645.0,342911,21173238.0,2.38469376109562,3.433072440817153,52.951050030883245,1445.76565380676,54096,443,6,18.27249537726016,14.124113233306987,118.6710964629142,255.42388439337032,1
192.168.0.18,99.181.97.101,4459,11629.0,257528,17040816.0,3.9431958694116562,5.447541645360697,57.754653509755535,1465.3724309914871,54133,443,6,37.00388564799679,26.46303038248336,144.47534020413372,202.87038723056872,1
192.168.0.18,192.16.65.6,5581,11754.0,360220,16199378.0,5.292092224890336,7.797162164042591,64.54398853252107,1378.2012931767908,53929,443,6,30.61040928561136,24.288660384201034,173.5060358128901,367.3424282139682,1
192.168.0.18,192.16.65.152,10901,4479.0,15711936,210281.0,1.4480222341143107,4.953171903998172,1441.3297862581414,46.94820272382229,52960,433,6,9.12999091107221,13.465377943866937,264.21185090274366,92.54013566968534,1
192.168.0.18,99.181.97.68,4221,10436.0,232321,15432549.0,2.943765712872594,4.112370058054575,55.03932717365553,1478.7800881563815,54349,443,6,55.52709149062353,37.68842589429894,131.0801927539276,159.59652086809518,1
192.168.0.18,192.16.65.177,1334,3554.0,72137,5208314.0,1.8767757898296953,2.568614234666712,54.07571214392805,1465.479459763647,53016,443,6,16.51226447194941,12.190244105340486,123.17873604765535,202.0376482523913,1
192.168.0.18,192.16.65.183,1232,2901.0,60087,4329096.0,2.34303363668062,3.317714600429909,48.771915584415595,1492.2771458117886,53359,443,6,60.908114381416596,43.88877446122252,84.27073961596305,97.90598867271878,1
192.168.0.18,192.16.65.142,2647,5854.0,142910,8321178.0,3.6198524007614656,5.230342849025068,53.98942198715528,1421.4516569866755,53844,443,6,24.280622389364446,18.266027555855683,125.43373891224388,302.1654445773696,1
192.168.0.18,13.249.39.118,319,763.0,15597,1122158.0,10.552486298044595,14.849749648867867,48.893416927899686,1470.7182175622547,53515,443,6,345.4799228188899,231.93702883139892,62.98391037453574,194.76619184199856,1
192.168.0.18,13.249.39.47,285,678.0,14423,991510.0,4.345108044110354,5.977896814149389,50.60701754385964,1462.4041297935105,53365,443,6,118.80037421865912,83.81729394959822,62.613489549466046,218.2280182459314,1
192.168.0.18,99.84.181.213,318,601.0,17655,868091.0,10.930002189694344,16.36328118018025,55.518867924528294,1444.4109816971713,53103,443,6,239.0592095949905,183.39406147371886,44.97747118771436,271.57316234921683,1
192.168.0.18,99.84.189.186,259,565.0,12286,836871.0,4.27168810251847,6.055428496504254,47.43629343629344,1481.187610619469,53587,443,6,71.10161503366075,55.78771451770029,54.850435420314255,157.75390329812853,1
192.168.0.18,99.84.217.22,348,535.0,19261,770840.0,11.40155176614176,18.6693383154468,55.34770114942529,1440.822429906542,54150,443,6,335.2279956229942,276.2037574436059,45.32034533862069,269.08242884958304,1
192.168.0.18,99.86.230.18,217,510.0,12875,738982.0,5.107056159920672,7.106946963889927,59.33179723502304,1448.9843137254902,53951,443,6,77.20764900842651,60.34202104683485,90.74251084607548,237.54002294147992,1
192.168.0.18,99.84.181.213,286,500.0,15796,732056.0,10.053409874894236,15.643311977386475,55.23076923076921,1464112.0,53213,443,6,402.8881630151596,308.5862668006786,43.82733002876449,222.04284148785342,1
192.168.0.18,99.84.191.79,189,458.0,9104,669246.0,68.2299273459952,96.17313547425917,48.16931216931217,1461.2358078602622,52976,443,6,3070.3783747260445,1990.7626177834143,60.277602165375754,229.64053233037103,1
192.168.0.18,99.84.191.103,198,448.0,10101,655573.0,17.594428992492862,25.194524654320308,51.01515151515152,1463.3325892857142,53516,443,6,692.6515955389424,470.77941619969124,58.82566928128559,219.69591120961758,1
192.168.0.18,99.181.97.78,9446,26734.0,453893,39699166.0,3.009505616918261,4.068174982531101,48.051344484437855,1484.9691778259894,54922,443,6,20.253077134284464,13.81429429564659,93.99049876183172,136.7920177892862,1
192.168.0.18,99.181.97.145,8616,24299.0,482208,35581125.0,3.042094489822956,4.116962336626527,55.96657381615599,1464.3040865879254,54830,443,6,61.19292610215116,36.9189539929429,138.86108917199542,206.0124830657224,1
192.168.0.18,99.181.97.133,7123,19730.0,358046,29405251.0,5.563495270314097,7.571422153478702,50.26617998034536,1490.3827166751141,55389,443,6,365.4687655409668,228.2952937890247,107.18153748235888,108.32782628490277,1
192.168.0.18,99.181.97.109,6830,18902.0,379925,27706100.0,2.9672452177839075,4.035183947220793,55.62591508052709,1465.7761083483229,54677,443,6,41.4446075325091,27.912640165956827,136.60985004488907,202.1957904688967,1
192.168.0.18,192.16.65.118,6872,17287.0,362377,24694831.0,2.689536327685913,3.7553445415857616,52.732392316647264,1428.5203331983566,55252,443,6,53.959497132187835,61.16639808272231,121.07222687114808,290.99362639075,1
192.168.0.18,99.181.97.78,5838,16654.0,341633,24309411.0,3.8838987434897367,5.243701695451019,58.51884206920178,1459.6740122493095,55342,443,6,76.70344259413369,46.23146784474898,148.75467261719612,221.24960367640568,1
192.168.0.18,99.181.97.169,5587,15996.0,330560,22586204.0,3.343042842667233,4.507568828103899,59.1659208877752,1411.9907476869214,54934,443,6,24.156843867365502,15.929827910855558,150.76976474129768,319.2958285367135,1
192.168.0.18,192.16.65.116,6817,15836.0,392927,22307361.0,3.7623813165797495,5.377394423155991,57.639284142584714,1408.648711795908,54717,443,6,76.28887582873084,50.29308488360674,146.2301192056634,324.29901308099437,1
192.168.0.18,192.16.65.170,6099,15941.0,319528,22103576.0,2.1699296434494735,2.995437544058186,52.39022790621414,1386.5865378583524,54610,443,6,17.803115813392857,11.034491003484982,119.25036749967917,362.7489063772816,1
192.168.0.18,192.16.65.188,6420,14832.0,387802,20578183.0,4.112326439066106,5.885864345772753,60.405295950155754,1387.4179476806905,55159,443,6,26.433596340155038,21.01404055973477,156.94728732918674,359.1128775209787,1
192.168.0.18,99.181.97.51,4307,12107.0,306907,15925465.0,5.6874186998023895,7.7027906087168185,71.2577199907128,1315.3931609812505,54655,443,6,35.501034039789474,24.159217575002653,197.50619833790626,440.57170751959603,1
192.168.0.18,99.181.97.166,3634,10734.0,197454,15852958.0,3.461886964193205,4.630812102464051,54.33516785910842,1476.8919321781257,55459,443,6,106.09688353563257,75.9403929215974,128.1141502278073,166.38006249197045,1
192.168.0.18,99.181.97.155,3784,10862.0,214367,15756427.0,2.8396108228537327,3.827671806273639,56.65089852008458,1450.6009022279507,54737,443,6,20.489461458237056,14.036740653946445,139.84939407251102,242.23292394156016,1
192.168.0.18,99.181.97.101,3546,10131.0,195666,14966692.0,2.923469806352043,3.9332861397181897,55.179357021996616,1477.3163557398084,55132,443,6,22.94953495089322,15.767809927264949,135.19014823015908,165.0141695443605,1
192.168.0.18,99.181.97.99,3559,9866.0,207988,14635545.0,3.677339518314411,4.994639078260507,58.44001123911211,1483.432495438881,55428,443,6,34.026976320016786,24.45033849921027,149.47109990110968,139.45782245199854,1
192.168.0.18,99.181.97.72,3623,9488.0,176789,13651879.0,1.4417422762147047,1.9845685106505837,48.796301407673205,1438.8573988195615,54596,443,6,19.015463985503786,12.93838729016246,98.47674188260444,270.2824263891735,1
192.168.0.18,99.181.97.169,3359,9095.0,236318,12328111.0,5.6295737765354925,7.6997490883397814,70.35367668949092,1355.4822429906542,54800,443,6,102.0045679875924,63.05477857957366,194.72121263392376,398.68892817508055,1
192.168.0.18,99.181.97.59,2948,8566.0,179746,11949689.0,3.5571694104520932,4.773684453106972,60.97218453188602,1395.0138921316834,55081,443,6,28.049556110649544,18.28897925539361,160.7131914036843,346.8637237267608,1
192.168.0.18,99.181.97.102,2559,7560.0,135617,10895246.0,2.1352886045688644,2.845201984284416,52.99609222352481,1441.1701058201058,55540,443,6,28.417726177450632,20.707165835712917,123.56283468441882,266.12911127541605,1
192.168.0.18,99.181.97.101,2451,6875.0,145214,9986117.0,3.3673151301744535,4.555922213467685,59.246838025295794,1452.5261090909091,55051,443,6,26.581488685173074,18.11860620527969,151.32366017150397,238.5207199121416,1
192.168.0.18,192.16.65.39,1028,2661.0,63282,3669989.0,3.297985591041064,4.528912060783124,61.55836575875487,1379.1766253288238,54681,443,6,23.582562461638613,16.388012954722374,159.13267932281434,370.39068670659583,1
192.168.0.18,192.16.65.176,333,739.0,18827,1093844.0,4.703992560728272,6.674048703804068,56.53753753753754,1480.1677943166442,55258,443,6,42.72496231649187,33.810471647203656,127.01125225956513,158.36838571310827,1
192.168.0.18,99.181.97.99,835,2714.0,56686,3610351.0,4.188613759146796,6.016136006388315,67.8874251497006,1330.2693441414885,55348,443,6,29.98152518279803,24.446111505895054,186.1677931521524,429.22018547111196,1
192.168.0.18,99.181.97.145,654,1972.0,39285,2805457.0,2.5389310701694185,3.337962390443133,60.06880733944954,1422.645537525355,54823,443,6,28.313031939299062,18.325290975676168,155.93673687669585,299.71187078969143,1
192.168.0.18,99.181.97.101,880,2022.0,55878,2723778.0,4.3997235412438656,6.250761618835872,63.49772727272728,1347.0712166172107,55223,443,6,32.50669338837375,25.597591548548092,166.77503217949342,408.0075612073597,1
192.168.0.18,99.181.97.169,747,1986.0,53842,2707495.0,5.115103904816243,6.994436034503179,72.07764390896921,1363.290533736153,54772,443,6,29.78833333370558,21.408812008090457,199.68954987057896,386.2005916097686,1
192.168.0.18,192.16.65.61,889,2002.0,60482,2692067.0,5.060644536003517,7.293628765033794,68.03374578177727,1344.688811188811,54713,443,6,29.644249815126862,20.536691152966014,183.2925982930196,411.00823446238815,1
192.168.0.18,13.249.39.117,982,1846.0,59014,2684152.0,4.52485608919675,6.876918760694378,60.09572301425662,1454.0368364030335,55063,443,6,80.18074609873277,61.75351481999952,67.3194273400307,224.3448961886504,1
192.168.0.18,99.181.97.99,546,1816.0,32038,2693531.0,27.33476583051864,35.537544063534526,58.67765567765568,1483.2219162995596,55537,443,6,1279.4311498904178,703.8585134378302,148.92489728674244,146.3221386672885,1
192.168.0.18,99.84.217.22,843,1672.0,45860,2386839.0,70.2638488640605,105.63658070906499,54.40094899169633,1427.5352870813394,54528,443,6,1622.3943456136333,1165.275213472724,31.76523609994017,293.58176024915815,1
192.168.0.18,99.181.97.69,603,1607.0,42319,2359973.0,9.57182942472432,13.114634699604863,70.18076285240464,1468.5581829495957,55575,443,6,230.7804411391119,149.535216127255,195.2476222427763,189.91560748155118,1
192.168.0.18,99.181.97.59,611,1555.0,41909,2302857.0,7.724962806435642,10.687173677794036,68.59083469721767,1480.9369774919614,55198,443,6,47.51565343899169,36.35620349196846,186.18458586627656,148.83506446404212,1
192.168.0.18,192.16.65.176,435,1235.0,24563,1827840.0,5.23662752733973,7.003221048517265,56.46666666666667,1480.0323886639676,55276,443,6,141.07229135851745,89.54944738134388,142.1231315482205,157.07205263892496,1
192.168.0.18,99.181.97.169,527,1334.0,34375,1759763.0,5.415904912687258,7.495440643230478,65.22770398481974,1319.162668665667,54788,443,6,35.94801174386527,24.67409113931775,173.50713570199386,439.17551014522536,1
192.168.0.18,99.181.97.99,523,1175.0,27850,1733819.0,9.112768656233031,13.098101311541617,53.25047801147228,1475.5906382978726,55506,443,6,253.78864619192098,204.7831681822394,115.49863786521416,171.47682455412755,1
192.168.0.18,52223244120,3494,9511.0,175220,13862890.0,1.8561570438519288,2.531492275189506,50.14882655981682,1457.563873409736,55734,443,6,14.918286945613271,9.863980751924059,102.9834107410593,227.03691320260344,1
192.168.0.18,99.181.97.146,3301,9512.0,164210,13534811.0,1.499061037551942,2.0099150673294393,49.74553165707361,1422.919575273339,55802,443,6,13.244965644232071,8.506874534259905,107.19470184568027,300.45040647143816,1
192.16.65.112,192.168.0.18,9386,5017.0,13324264,261172.0,2.102230718001255,6.032216256658513,1419.5891753675687,52.05740482359976,443,55693,6,10.34813563114815,12.730564649173862,305.4021891023092,102.66815156467348,1
192.168.0.18,192.16.65.44,2520,6567.0,119712,9815554.0,4.853647508492129,6.702901929666849,47.50476190476191,1494.6785442363332,55761,443,6,347.0321395198823,217.17508051387017,93.04138851782179,78.70178799728944,1
192.168.0.18,192.16.65.148,2688,6834.0,144383,9523445.0,2.421989689406339,3.3684814398421996,53.71391369047619,1393.538923031899,55765,443,6,18.92153135620375,12.755368774403689,123.26844285070608,349.57456357263237,1
192.168.0.18,192.16.65.43,2179,6126.0,100189,9144455.0,1.2375548623373516,1.6600316620869378,45.97934832491969,1492.7285341168783,55818,443,6,41.920104927882285,27.01610338921216,79.2828806151688,97.0595701719894,1
192.168.0.18,52223244254,2284,6129.0,114040,8684716.0,1.4461393545192172,1.9766784138305284,49.929947460595464,1416.987436775983,55808,443,6,15.561756953829804,9.721560245959399,103.05103217700831,314.6109029213858,1
192.168.0.18,99.181.97.143,2137,6173.0,117028,8676256.0,2.2794119783171665,3.038963390172986,54.76275152082359,1405.5169285598574,55744,443,6,22.556032620716874,14.761349389800467,133.80134023987378,329.58961849197306,1
192.168.0.18,192.16.65.103,2230,5601.0,119557,7813993.0,2.4590094680825194,3.4304438606157324,53.61300448430493,1395.106766648813,55716,443,6,19.85123336567679,13.582093598849196,123.61375731205112,348.6162561930335,1
192.168.0.18,192.16.65.44,2022,5558.0,109917,7675501.0,2.4962893323826587,3.3983757016297593,54.360534124629076,1380.9825476790213,55820,443,6,20.403460124311792,13.380442757655024,131.73731500039364,369.8971432719887,1
192.168.0.18,192.16.65.161,1821,4837.0,98518,6831775.0,2.1609699277949512,2.9652042775354235,54.10104338275673,1412.399214389084,55755,443,6,20.553564000424352,14.00422721964946,129.62652263170065,320.98771617894414,1
192.168.0.18,192.16.65.107,1866,4620.0,93953,6688574.0,1.4947130791577585,2.0888283655240922,50.349946409431936,1447.74329004329,55725,443,6,20.032162297591807,12.417219440347237,105.10079499597508,250.43923040524646,1
192.168.0.18,192.16.65.184,1854,4628.0,98380,6625964.0,1.6309716273026973,2.27382802303845,53.06364617044228,1431.7121866897144,55754,443,6,13.696350586096006,9.402128196359756,113.72838649707272,283.5534643066158,1
